\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2021-01-31 08:02:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,net_flow
Date,Hour,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,net_flow
30/10/2020,7,152,96,-48,0,0,5,0,793,670,145,89,-53,0,401,471,1114,75,-1050,0,0,0,0,0,0,0,0,0,0,9,26,0,0,0,0,0,1,0,0,0,0,0,0,1411,1463,22
30/10/2020,8,132,130,-15,0,0,5,0,800,550,65,89,20,0,300,486,1196,75,-1113,0,0,0,0,0,0,0,0,0,0,9,32,0,0,0,0,0,1,0,0,0,0,0,0,1393,1403,-34
30/10/2020,9,162,96,-61,0,0,5,0,800,754,67,99,34,0,280,268,1103,78,-1019,0,0,0,0,0,0,0,0,0,0,9,35,0,0,0,0,0,1,0,0,0,0,0,0,1332,1362,17
30/10/2020,10,39,130,71,0,0,5,0,800,980,145,109,-32,0,280,186,1093,132,-954,0,0,0,0,0,0,0,0,0,0,9,24,0,0,0,0,0,1,0,0,0,0,0,0,1277,1460,281
30/10/2020,11,166,134,-31,0,0,5,0,800,659,66,109,38,0,304,408,994,78,-914,0,0,0,0,0,0,0,0,0,0,9,24,0,0,0,0,0,1,0,0,0,0,0,0,1226,1434,190
30/10/2020,12,199,137,-65,0,0,5,0,800,719,91,109,15,0,390,520,1101,78,-1017,0,0,0,0,0,0,0,0,0,0,9,26,0,0,0,0,0,1,0,0,0,0,0,0,1391,1523,204
30/10/2020,13,177,96,-87,0,0,4,0,800,740,80,88,8,0,630,729,1095,79,-1015,0,0,0,0,0,0,0,0,0,0,9,34,0,0,0,0,0,1,0,0,0,0,0,0,1352,1702,414
30/10/2020,14,199,179,-27,0,0,4,0,800,773,145,114,-34,0,843,842,1279,79,-1178,0,0,-2,0,0,-1,0,0,0,0,9,30,0,0,0,0,0,0,0,0,0,0,0,0,1623,2024,407
30/10/2020,15,199,116,-67,0,0,4,0,800,683,105,69,-32,0,608,690,1093,79,-1006,0,0,-3,0,0,0,0,0,0,0,9,26,0,0,0,0,0,-2,0,0,0,0,0,0,1397,1681,293
30/10/2020,16,190,96,-88,0,0,4,0,716,693,130,89,-43,0,699,758,993,79,-915,389,0,-362,0,0,0,0,0,0,0,9,27,0,0,0,155,0,-153,0,0,0,0,0,0,1857,1688,-79
30/10/2020,17,0,36,8,0,0,5,0,750,680,0,46,42,0,481,600,1229,51,-1164,128,0,-150,0,0,0,0,0,0,0,9,31,0,0,0,155,0,-153,0,0,0,0,0,0,1512,1373,-101
30/10/2020,18,20,0,-13,0,0,5,0,780,704,0,16,20,0,681,713,1229,51,-1171,389,0,-383,0,0,0,0,0,0,0,9,35,0,0,0,155,0,-153,0,0,0,0,0,0,1793,1537,-243
30/10/2020,19,0,0,3,0,0,5,0,730,779,0,76,69,0,614,573,1229,51,-1171,389,0,-387,0,0,0,0,0,0,0,9,32,0,0,0,155,0,-153,0,0,0,0,0,0,1773,1480,-250
30/10/2020,20,0,16,23,0,0,5,0,748,788,0,76,72,0,729,714,1229,51,-1172,389,0,-387,0,0,0,0,0,0,0,9,35,0,0,0,155,0,-153,0,0,0,0,0,0,1773,1629,-75
30/10/2020,21,0,0,7,0,0,5,0,800,732,0,16,18,0,659,711,1229,51,-1164,389,0,-387,0,0,0,0,0,0,0,9,34,0,0,0,155,0,-153,0,0,0,0,0,0,1773,1535,-197
30/10/2020,22,43,0,-27,0,0,4,0,699,566,30,12,-13,0,806,905,967,52,-920,389,0,-387,0,0,-1,0,0,0,0,9,32,0,0,0,155,0,-153,0,0,0,0,0,0,1584,1578,6
30/10/2020,23,56,0,-58,0,0,4,0,762,633,46,59,8,0,924,1040,1229,52,-1158,273,0,-269,0,0,-1,0,0,0,0,9,30,0,0,0,0,0,0,0,0,0,0,0,0,1604,1806,229
30/10/2020,24,150,0,-149,0,0,4,0,760,646,27,16,-13,0,1300,1395,1093,58,-1036,0,0,-5,0,0,-1,0,0,0,0,9,30,0,0,0,0,0,1,0,0,0,0,0,0,1270,2143,872
31/10/2020,1,93,0,-106,0,0,4,0,800,709,0,65,57,0,1200,1289,1229,55,-1159,0,0,0,0,0,-1,0,0,0,0,9,31,0,0,0,0,0,1,0,0,0,0,0,0,1322,2129,825
31/10/2020,2,93,0,-112,0,0,4,0,800,827,0,130,119,0,1100,1109,1023,55,-957,0,0,0,0,0,-1,0,0,0,0,9,31,0,0,0,0,0,1,0,0,0,0,0,0,1116,2094,1021
31/10/2020,3,93,0,-114,0,0,4,0,800,841,0,130,131,0,1039,1000,415,55,-369,0,0,0,0,0,-1,0,0,0,0,9,32,0,0,0,0,0,1,0,0,0,0,0,0,508,2033,1525
31/10/2020,4,93,41,-60,0,0,4,0,800,830,0,130,129,0,1100,1042,298,55,-251,0,0,0,0,0,-1,0,0,0,0,9,29,0,0,0,0,0,1,0,0,0,0,0,0,391,2135,1723
31/10/2020,5,93,0,-75,0,0,4,0,800,935,0,125,130,0,1100,925,421,55,-375,0,0,0,0,0,-1,0,0,0,0,9,31,0,0,0,0,0,1,0,0,0,0,0,0,514,2089,1575
31/10/2020,6,93,40,-62,0,0,4,0,800,967,0,126,122,0,801,644,939,44,-886,0,0,0,0,0,-1,0,0,0,0,9,34,0,0,0,0,0,1,0,0,0,0,0,0,1032,1820,823
31/10/2020,7,0,0,2,0,0,4,0,800,873,0,0,53,0,787,579,1057,44,-1004,389,0,-366,0,0,-1,0,0,0,0,9,34,0,0,0,0,0,1,0,0,0,0,0,0,1446,1640,175
31/10/2020,8,0,0,9,0,0,4,0,800,840,30,16,-12,0,635,553,1010,44,-958,389,0,-387,0,0,-1,0,0,0,0,9,37,0,0,0,0,0,1,0,0,0,0,0,0,1429,1504,86
31/10/2020,9,0,28,25,0,0,4,0,800,864,0,19,12,0,816,741,919,44,-865,389,0,-386,0,0,-1,0,0,0,0,9,36,0,0,0,0,0,1,0,0,0,0,0,0,1308,1716,431
31/10/2020,10,0,0,1,0,0,4,0,720,771,0,64,59,0,582,537,553,58,-517,389,0,-385,0,0,-1,0,0,0,0,9,33,0,0,0,0,0,1,0,0,0,0,0,0,942,1433,503
31/10/2020,11,0,0,-9,0,0,4,0,800,779,0,84,81,0,677,708,1229,58,-1133,0,0,-15,0,0,-1,0,0,0,0,9,30,0,0,0,0,0,1,0,0,0,0,0,0,1229,1628,445
31/10/2020,12,0,0,-1,0,0,4,0,800,567,0,59,58,0,175,387,447,58,-394,0,0,0,0,0,-1,0,0,0,0,9,30,0,0,0,0,0,1,0,0,0,0,0,0,447,1101,651
31/10/2020,13,0,0,2,0,0,5,0,800,585,33,16,-11,0,283,424,120,58,-65,0,0,0,0,0,0,0,0,0,0,9,23,0,0,0,0,0,1,0,0,0,0,0,0,153,1166,964
31/10/2020,14,184,0,-159,0,0,5,0,800,618,96,16,-69,0,315,397,9,58,54,0,0,0,0,0,-1,0,0,0,0,9,23,0,0,0,0,0,1,0,0,0,0,0,0,289,1198,869
31/10/2020,15,0,0,-17,0,0,5,0,800,816,44,0,-49,0,305,246,9,126,118,0,0,0,0,0,-1,0,0,0,0,9,24,0,0,0,0,0,1,0,0,0,0,0,0,53,1240,1143
31/10/2020,16,30,0,-23,0,0,5,0,800,882,80,0,-74,0,315,224,9,166,145,0,0,0,0,0,-1,0,0,0,0,9,25,0,0,0,0,0,1,0,0,0,0,0,0,119,1290,1184
31/10/2020,17,0,0,-1,0,0,5,0,800,719,58,75,13,0,300,406,315,121,-195,0,0,0,0,0,-1,0,0,0,0,9,29,0,0,0,0,0,1,0,0,0,0,0,0,373,1305,976
31/10/2020,18,0,0,0,0,0,5,0,800,809,0,53,55,0,300,431,379,58,-303,0,0,0,0,0,-1,0,0,0,0,9,29,0,0,0,0,0,1,0,0,0,0,0,0,379,1220,1026
31/10/2020,19,16,0,-8,0,0,5,0,800,861,0,59,59,0,300,236,32,121,90,0,0,0,0,0,-1,0,0,0,0,9,26,0,0,0,0,0,1,0,0,0,0,0,0,48,1289,1269
31/10/2020,20,124,0,-123,0,0,5,0,800,825,113,75,-39,0,300,232,9,58,55,0,0,0,0,0,-1,0,0,0,0,9,31,0,0,0,0,0,1,0,0,0,0,0,0,246,1242,986
31/10/2020,21,100,0,-112,0,0,5,0,800,810,46,59,10,0,270,314,9,166,151,0,0,0,0,0,-1,0,0,0,0,9,31,0,0,0,0,0,1,0,0,0,0,0,0,155,1304,1209
31/10/2020,22,52,0,-61,0,0,5,0,756,728,105,75,-31,0,300,433,9,58,50,0,0,0,0,0,-1,0,0,0,0,9,28,0,0,0,0,0,1,0,0,0,0,0,0,166,1198,1152
31/10/2020,23,0,0,-10,0,0,5,0,800,630,74,59,-20,45,245,401,9,58,52,0,0,0,0,0,0,0,0,0,0,9,29,0,0,0,0,0,1,0,0,0,0,0,0,128,1171,1088
31/10/2020,24,112,137,28,0,0,5,0,550,669,80,0,-75,0,600,503,9,163,146,0,0,0,0,0,0,0,0,0,0,26,24,0,0,0,0,0,1,0,0,0,0,0,0,201,1476,1301
1/11/2020,1,93,122,19,0,0,5,0,835,922,0,0,-7,0,775,744,9,51,44,0,0,0,0,0,0,0,0,0,0,26,22,0,0,0,0,0,1,0,0,0,0,0,0,102,1809,1750
1/11/2020,2,93,173,60,0,0,5,0,865,914,20,25,3,0,975,973,9,58,51,0,0,0,0,0,0,0,0,0,0,26,25,0,0,0,0,0,1,0,0,0,0,0,0,122,2122,2032
1/11/2020,3,93,205,82,0,0,5,0,865,843,20,0,-19,0,975,1051,9,87,81,0,0,0,0,0,0,0,0,0,0,26,24,0,0,0,0,0,1,0,0,0,0,0,0,122,2158,2068
1/11/2020,4,93,205,108,0,0,5,0,900,951,45,0,-45,0,1238,1210,9,166,152,0,0,0,0,0,0,0,0,0,0,26,23,0,0,0,0,0,1,0,0,0,0,0,0,147,2535,2405
1/11/2020,5,101,144,56,0,0,5,0,865,1003,80,0,-80,0,1348,1219,9,127,116,0,0,0,0,0,0,0,0,0,0,26,16,0,0,0,0,0,1,0,0,0,0,0,0,190,2510,2336
1/11/2020,6,93,191,91,0,0,5,0,900,1102,60,0,-64,0,1398,1185,9,146,133,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,0,0,1,0,0,0,0,0,0,162,2661,2457
1/11/2020,7,125,171,57,0,0,5,0,900,1090,129,49,-71,0,1248,1076,9,119,106,0,0,0,0,0,0,0,0,0,0,26,18,0,0,0,0,0,1,0,0,0,0,0,0,263,2513,2282
1/11/2020,8,86,180,80,0,0,5,0,900,943,119,39,-79,0,1113,1117,9,46,37,0,0,0,0,0,0,0,0,0,0,26,21,0,0,0,0,0,1,0,0,0,0,0,0,214,2304,2125
1/11/2020,9,91,164,87,0,0,5,0,900,966,69,49,-74,0,1241,1204,9,82,69,0,0,0,0,0,0,0,0,0,0,26,23,0,0,0,0,0,1,0,0,0,0,0,0,169,2462,2281
1/11/2020,10,118,221,87,0,0,5,0,823,796,127,49,-78,0,1238,1291,9,88,70,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,1,0,0,0,0,0,0,254,2445,2198
1/11/2020,11,168,84,-57,0,0,5,0,820,719,139,59,-77,0,1155,1262,9,100,88,0,0,0,0,0,0,0,0,0,0,26,24,0,0,0,0,0,1,0,0,0,0,0,0,316,2244,1965
1/11/2020,12,0,0,-13,0,0,4,0,768,729,0,84,11,0,1155,1378,9,100,88,0,0,0,0,0,0,0,0,0,0,26,22,0,0,0,0,0,1,0,0,0,0,0,0,9,2133,2220
1/11/2020,13,119,153,33,0,0,4,0,900,761,60,50,-4,0,1167,1368,9,100,88,0,0,0,0,0,0,0,0,0,0,26,23,0,0,0,0,0,1,0,0,0,0,0,0,188,2396,2274
1/11/2020,14,0,110,98,0,0,4,0,900,789,78,50,-29,0,1255,1446,9,100,88,0,0,0,0,0,-1,0,0,0,0,26,26,0,0,0,0,0,1,0,0,0,0,0,0,87,2441,2422
1/11/2020,15,25,123,102,0,0,4,0,900,701,50,49,-3,0,1096,1283,9,100,87,0,0,0,0,0,0,0,0,0,0,26,24,0,0,0,0,0,1,0,0,0,0,0,0,84,2294,2199
1/11/2020,16,109,205,84,0,0,4,0,900,765,125,60,-56,0,966,1113,9,58,47,0,0,0,0,0,0,0,0,0,0,26,25,0,0,0,0,0,1,0,0,0,0,0,0,243,2215,1983
1/11/2020,17,28,174,138,0,0,4,0,900,646,125,75,-52,0,898,1116,99,58,-46,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0,0,0,1,0,0,0,0,0,0,252,2131,1835
1/11/2020,18,0,51,60,0,0,5,0,800,942,0,75,75,0,1096,957,157,58,-103,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0,0,0,1,0,0,0,0,0,0,157,2106,1965
1/11/2020,19,44,117,78,0,0,5,0,900,999,50,75,28,0,1211,1140,215,58,-157,0,0,0,0,0,0,0,0,0,0,26,30,0,0,0,0,0,1,0,0,0,0,0,0,309,2387,2124
1/11/2020,20,112,174,56,0,0,5,0,709,714,60,26,-36,0,1117,1044,9,58,39,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,1,0,0,0,0,0,0,181,2110,1849
1/11/2020,21,148,180,32,0,0,4,0,900,802,96,16,-77,0,871,1069,9,58,45,0,0,0,0,0,0,0,0,0,0,26,27,0,0,0,0,0,1,0,0,0,0,0,0,253,2051,1903
1/11/2020,22,272,138,-116,0,0,4,0,792,728,75,75,-5,0,1105,1238,9,58,46,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,1,0,0,0,0,0,0,356,2194,1922
1/11/2020,23,178,96,-81,0,0,4,0,900,828,130,59,-65,0,1023,1108,9,87,78,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,1,0,0,0,0,0,0,317,2191,1899
1/11/2020,24,172,221,38,0,0,4,0,900,730,26,1,-25,0,898,1067,9,87,78,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,1,0,0,0,0,0,0,207,2133,1919
2/11/2020,1,280,173,-99,0,0,4,0,840,757,0,0,1,0,1288,1325,9,86,78,0,0,0,0,0,0,0,0,0,0,26,27,0,0,0,0,0,1,0,0,0,0,0,0,289,2413,2094
2/11/2020,2,228,137,-88,0,0,4,0,900,696,0,59,54,0,1195,1326,9,86,77,0,0,0,0,0,0,0,0,0,0,26,29,0,0,0,0,0,1,0,0,0,0,0,0,237,2403,2099
2/11/2020,3,134,137,-10,0,0,4,0,865,729,0,60,59,0,1174,1277,9,57,45,0,0,0,0,0,0,0,0,0,0,26,30,0,0,0,0,0,1,0,0,0,0,0,0,143,2319,2135
2/11/2020,4,123,137,5,0,0,4,0,900,812,0,17,14,0,1079,1155,9,57,44,0,0,0,0,0,0,0,0,0,0,26,31,0,0,0,0,0,0,0,0,0,0,0,0,132,2216,2065
2/11/2020,5,123,191,66,0,0,4,0,900,910,34,16,-13,0,1056,1066,9,57,44,0,0,0,0,0,0,0,0,0,0,26,23,0,0,0,0,0,1,0,0,0,0,0,0,166,2246,2101
2/11/2020,6,142,191,52,0,0,4,0,900,830,0,16,15,0,1071,1125,9,57,36,0,0,0,0,0,0,0,0,0,0,26,20,0,0,0,0,0,1,0,0,0,0,0,0,151,2261,2083
2/11/2020,7,175,123,-41,0,0,4,0,900,853,0,75,78,0,986,1036,501,57,-431,0,0,0,0,0,0,0,0,0,0,26,24,0,0,0,0,0,-4,0,0,0,0,0,0,676,2167,1519
2/11/2020,8,4,54,37,0,0,4,0,847,729,0,49,46,0,585,670,601,57,-540,0,0,0,0,0,0,0,0,0,0,26,24,0,0,0,130,0,-114,0,0,0,0,0,0,735,1618,856
2/11/2020,9,145,191,40,0,0,4,0,900,758,0,49,51,0,520,600,572,57,-513,0,0,0,0,0,0,0,0,0,0,26,21,0,0,0,130,0,-114,0,0,0,0,0,0,847,1743,847
2/11/2020,10,253,205,-41,0,0,4,0,900,898,7,59,53,0,641,656,555,68,-484,0,0,0,0,0,0,0,0,0,0,26,16,0,0,0,130,0,-115,0,0,0,0,0,0,945,1899,987
2/11/2020,11,257,150,-96,0,0,4,0,900,965,0,84,82,0,862,811,501,79,-413,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,110,0,-114,0,0,0,0,0,0,868,2101,1243
2/11/2020,12,87,110,3,0,0,3,0,862,904,0,75,76,0,629,649,131,79,-74,0,0,0,0,0,0,0,0,0,0,26,-1,0,0,0,0,0,-2,0,0,0,0,0,0,218,1781,1558
2/11/2020,13,260,259,-3,0,0,3,0,900,952,65,100,36,0,1009,930,601,79,-507,0,0,0,0,0,0,0,0,0,0,26,-5,0,0,0,110,0,-113,0,0,0,0,0,0,1036,2373,1293
2/11/2020,14,217,259,40,0,0,3,0,900,851,65,100,36,0,924,888,611,79,-527,0,0,0,0,0,0,0,0,0,0,26,18,0,0,0,0,0,1,0,0,0,0,0,0,893,2288,1310
2/11/2020,15,175,205,33,0,0,3,0,900,864,20,84,64,0,1016,1013,511,79,-438,0,0,0,0,0,0,0,0,0,0,26,17,0,0,0,0,0,-9,0,0,0,0,0,0,706,2310,1547
2/11/2020,16,195,205,19,0,0,3,0,900,768,65,104,38,0,1130,1162,649,105,-534,0,0,0,0,0,0,0,0,0,0,26,15,0,0,0,110,0,-114,0,0,0,0,0,0,1019,2470,1357
2/11/2020,17,235,185,-40,0,0,3,0,900,617,0,120,117,0,1039,1317,428,105,-334,0,0,0,0,0,0,0,0,0,0,26,14,0,0,0,110,0,-115,0,0,0,0,0,0,773,2375,1579
2/11/2020,18,226,191,-38,0,0,3,0,900,834,0,59,57,0,1030,1125,665,105,-548,0,0,0,0,0,0,0,0,0,0,26,16,0,0,0,110,0,-115,0,0,0,0,0,0,1001,2311,1334
2/11/2020,19,275,219,-63,0,0,3,0,900,880,46,104,55,0,901,1071,501,104,-399,0,0,0,0,0,0,0,0,0,0,26,-3,0,0,0,110,0,-114,0,0,0,0,0,0,932,2254,1430
2/11/2020,20,270,168,-103,0,0,3,0,891,820,0,59,55,0,882,961,546,105,-439,0,0,0,0,0,0,0,0,0,0,26,-2,0,0,0,110,0,-114,0,0,0,0,0,0,926,2131,1181
2/11/2020,21,263,206,-64,0,0,3,0,900,739,68,59,-7,0,735,848,521,83,-438,0,0,0,0,0,0,0,0,0,0,26,-1,0,0,0,110,0,-107,0,0,0,0,0,0,962,2009,973
2/11/2020,22,183,168,-12,0,0,3,0,900,878,0,59,55,0,840,983,499,79,-404,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,1,0,0,0,0,0,0,682,2072,1505
2/11/2020,23,270,126,-125,0,0,3,0,900,796,71,59,-8,0,838,857,47,100,45,0,0,0,0,0,0,0,0,0,0,26,-4,0,0,0,0,0,1,0,0,0,0,0,0,388,2049,1565
2/11/2020,24,241,179,-63,0,0,3,0,900,741,62,59,-6,0,950,1126,9,57,45,0,0,0,0,0,0,0,0,0,0,26,-4,0,0,0,0,0,1,0,0,0,0,0,0,312,2171,1843
3/11/2020,1,205,179,-26,0,0,3,0,895,753,149,75,-74,0,1000,1174,9,57,45,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,0,0,1,0,0,0,0,0,0,363,2232,1881
3/11/2020,2,275,233,-32,0,0,3,0,900,792,83,16,-66,0,1000,1066,9,59,45,0,0,0,0,0,0,0,0,0,0,26,15,0,0,0,0,0,1,0,0,0,0,0,0,367,2234,1824
3/11/2020,3,227,179,-45,0,0,3,0,900,978,0,16,9,0,1011,980,9,57,45,0,0,0,0,0,0,0,0,0,0,26,20,0,0,0,0,0,1,0,0,0,0,0,0,236,2189,1991
3/11/2020,4,268,233,-37,0,0,3,0,900,992,0,16,16,0,1050,952,9,57,45,0,0,0,0,0,0,0,0,0,0,26,14,0,0,0,0,0,1,0,0,0,0,0,0,277,2282,1986
3/11/2020,5,250,233,-21,0,0,3,0,900,909,0,16,15,0,1325,1372,9,57,45,0,0,0,0,0,0,0,0,0,0,26,15,0,0,0,0,0,1,0,0,0,0,0,0,259,2557,2339
3/11/2020,6,260,179,-64,0,0,3,0,900,853,0,16,20,0,1354,1261,9,57,33,0,0,0,0,0,0,0,0,0,0,26,13,0,0,0,0,0,1,0,0,0,0,0,0,269,2532,2120
3/11/2020,7,167,84,-76,0,0,3,0,900,973,0,75,76,0,1442,1301,520,49,-455,0,0,0,0,0,0,0,0,0,0,26,17,0,0,0,0,0,1,0,0,0,0,0,0,687,2576,1840
3/11/2020,8,0,0,-2,0,0,3,0,900,810,0,16,22,0,847,883,43,49,-20,0,0,0,0,0,0,0,0,0,0,26,17,0,0,0,0,0,1,0,0,0,0,0,0,43,1838,1714
3/11/2020,9,1,0,0,0,0,3,0,900,846,0,75,72,0,785,689,543,44,-480,0,0,0,0,0,0,0,0,0,0,26,17,0,0,0,0,0,1,0,0,0,0,0,0,544,1830,1148
3/11/2020,10,46,0,-36,0,0,3,0,850,1051,0,59,61,0,520,319,148,44,-124,0,0,0,0,0,0,0,0,0,0,26,15,0,0,0,0,0,1,0,0,0,0,0,0,194,1499,1290
3/11/2020,11,0,3,8,0,0,3,0,900,922,0,75,75,0,610,618,575,44,-519,0,0,0,0,0,0,0,0,0,0,26,9,0,0,0,0,0,1,0,0,0,0,0,0,575,1658,1117
3/11/2020,12,0,0,3,0,0,3,0,900,706,0,59,58,0,535,673,644,44,-592,0,0,0,0,0,0,0,0,0,0,26,7,0,0,0,0,0,1,0,0,0,0,0,0,644,1564,859
3/11/2020,13,0,0,-6,0,0,2,0,816,643,0,0,-2,0,325,569,554,44,-515,0,0,0,0,0,0,0,0,0,0,26,9,0,0,0,0,0,1,0,0,0,0,0,0,554,1211,701
3/11/2020,14,0,0,-14,0,0,3,0,900,715,0,60,14,0,388,801,659,44,-608,389,0,-248,0,0,0,0,0,0,0,26,7,0,0,0,0,0,1,0,0,0,0,0,0,1048,1418,671
3/11/2020,15,0,0,-17,0,0,3,0,900,891,0,96,61,0,420,678,627,44,-580,389,0,-375,0,0,0,0,0,0,0,26,18,0,0,0,0,0,1,0,0,0,0,0,0,1016,1486,680
3/11/2020,16,0,0,8,0,0,3,0,817,518,0,0,20,0,355,628,584,44,-549,0,0,-141,0,0,0,0,0,0,0,26,19,0,0,0,0,0,-12,0,0,0,0,0,0,584,1242,494
3/11/2020,17,0,0,-1,0,0,3,0,595,443,0,59,54,0,482,592,625,44,-565,389,0,-367,0,0,0,0,0,0,0,26,18,0,0,0,56,0,-49,0,0,0,0,0,0,1070,1206,128
3/11/2020,18,40,0,-43,0,0,3,0,788,787,0,0,0,0,501,451,65,44,-60,389,0,-385,0,0,0,0,0,0,0,26,13,0,0,0,56,0,-59,0,0,0,0,0,0,550,1359,707
3/11/2020,19,0,0,7,0,0,3,0,842,816,0,16,15,0,532,715,609,44,-541,155,0,-187,0,0,0,0,0,0,0,26,11,0,0,0,0,0,0,0,0,0,0,0,0,764,1460,839
3/11/2020,20,0,0,-4,0,0,3,0,701,853,0,60,60,0,395,450,482,49,-429,100,0,-121,0,0,0,0,0,0,0,26,10,0,0,0,0,0,1,0,0,0,0,0,0,582,1231,823
3/11/2020,21,18,54,33,0,0,3,0,892,968,0,0,15,0,752,722,309,57,-263,166,0,-160,0,0,0,0,0,0,0,26,11,0,0,0,0,0,1,0,0,0,0,0,0,493,1781,1330
3/11/2020,22,98,54,-43,0,0,3,0,828,983,0,16,14,0,762,793,549,57,-472,389,0,-389,0,0,0,0,0,0,0,26,8,0,0,0,0,0,1,0,0,0,0,0,0,1036,1743,898
3/11/2020,23,39,0,-35,0,0,3,0,790,995,0,16,17,0,900,808,82,57,-59,389,0,-393,0,0,0,0,0,0,0,26,7,0,0,0,0,0,1,0,0,0,0,0,0,510,1789,1344
3/11/2020,24,198,122,-63,0,0,3,0,900,888,0,65,67,0,1007,993,444,57,-369,0,0,-13,0,0,0,0,0,0,0,26,6,0,0,0,0,0,1,0,0,0,0,0,0,642,2177,1513
4/11/2020,1,275,184,-82,0,0,3,0,900,970,139,59,-60,0,1167,1307,128,57,-80,0,0,-2,0,0,0,0,0,0,0,26,4,0,0,0,0,0,1,0,0,0,0,0,0,542,2393,2061
4/11/2020,2,275,149,-115,0,0,3,0,900,813,40,39,-6,0,1050,1212,9,57,44,0,0,-2,0,0,0,0,0,0,0,26,7,0,0,0,0,0,0,0,0,0,0,0,0,324,2221,1956
4/11/2020,3,275,179,-117,0,0,3,0,875,904,0,74,67,0,1024,1174,9,57,45,0,0,-2,0,0,0,0,0,0,0,26,13,0,0,0,0,0,0,0,0,0,0,0,0,284,2235,2087
4/11/2020,4,275,189,-71,0,0,3,0,900,843,124,44,-62,0,935,1000,9,57,45,0,0,-2,0,0,0,0,0,0,0,26,14,0,0,0,0,0,1,0,0,0,0,0,0,408,2151,1771
4/11/2020,5,275,263,-25,0,0,3,0,900,834,124,44,-74,0,1050,1149,9,57,45,0,0,-2,0,0,0,0,0,0,0,26,16,0,0,0,0,0,0,0,0,0,0,0,0,408,2340,1946
4/11/2020,6,275,215,-42,0,0,3,0,900,665,124,44,-74,0,910,1040,9,57,30,0,0,-2,0,0,0,0,0,0,0,26,21,0,0,0,0,0,1,0,0,0,0,0,0,408,2152,1642
4/11/2020,7,275,210,-75,0,0,4,0,829,664,26,65,28,0,881,981,601,57,-525,0,0,-2,0,0,0,0,0,0,0,26,25,0,0,0,0,0,1,0,0,0,0,0,0,902,2068,1101
4/11/2020,8,275,233,-34,0,0,4,0,719,501,20,65,44,0,510,682,501,83,-421,0,0,-2,0,0,0,0,0,0,0,26,32,0,0,0,0,0,1,0,0,0,0,0,0,796,1636,807
4/11/2020,9,275,233,-38,0,0,4,0,827,671,55,75,16,0,605,659,511,83,-427,0,0,-2,0,0,0,0,0,0,0,26,31,0,0,0,0,0,1,0,0,0,0,0,0,841,1849,915
4/11/2020,10,207,149,-52,0,0,4,0,900,976,0,49,49,0,830,650,476,83,-393,0,0,-2,0,0,0,0,0,0,0,26,29,0,0,0,0,0,1,0,0,0,0,0,0,683,2037,1262
4/11/2020,11,275,221,-41,0,0,3,0,900,1020,21,59,39,0,780,602,506,83,-426,0,0,-2,0,0,0,0,0,0,0,26,28,0,0,0,0,0,1,0,0,0,0,0,0,802,2069,1224
4/11/2020,12,175,191,18,0,0,3,0,900,937,84,59,-19,0,710,620,621,83,-524,0,0,-2,0,0,0,0,0,0,0,26,44,0,0,0,0,0,1,0,0,0,0,0,0,880,1969,1078
