,ror cf
7895,0.616596639
7896,0.62657563
7897,0.647846639
7898,0.62605042
7899,0.627888655
7900,0.619747899
7901,0.613445378
7902,0.614758403
7903,0.651119895
7904,0.638180384
7905,0.650250198
7906,0.656834343
7907,0.639452199
7908,0.629707664
7909,0.646036344
7910,0.64699793
7911,0.624741201
7912,0.712257712
7913,0.692546584
7914,0.681571465
7915,0.660894288
7916,0.653398811
7917,0.644645161
7918,0.630451613
7919,0.616516129
7920,0.611831863
7921,0.639225806
7922,0.630967742
7923,0.611096774
7924,0.628903226
7925,0.620387097
7926,0.631143301
7927,0.651060528
7928,0.765390585
7929,0.770305225
7930,0.751163994
7931,0.687790998
7932,0.637115534
7933,0.701473249
7934,0.663478935
7935,0.638193548
7936,0.644760213
7937,0.62572951
7938,0.661253489
7939,0.653133722
7940,0.635879218
7941,0.607460036
7942,0.600101497
7943,0.605712828
7944,0.590561224
7945,0.59756407
7946,0.602385181
7947,0.613296118
7948,0.607460036
7949,0.628013195
7950,0.601623953
7951,0.605176351
7952,0.62192337
7953,0.60974372
7954,0.611773662
7955,0.622177112
7956,0.624714539
7957,0.616594773
7958,0.620654656
7959,0.620400913
7960,0.639431616
7961,0.632326821
7962,0.653133722
7963,0.641969043
7964,0.6191322
7965,0.622467299
7966,0.599086526
7967,0.602385181
7968,0.591474245
7969,0.602638924
7970,0.607713778
7971,0.610758691
7972,0.597817813
7973,0.596295357
7974,0.599340269
7975,0.616087287
7976,0.596295357
7977,0.607206293
7978,0.587668105
7979,0.592489216
7980,0.608055771
7981,0.630518978
7982,0.651949393
7983,0.61167054
7984,0.65814614
7985,0.691027308
7986,0.699609883
7987,0.643428867
7988,0.6627937
7989,0.698424994
7990,0.650658404
7991,0.671424864
7992,0.731568017
7993,0.684060228
7994,0.628969791
7995,0.629227989
7996,0.603924606
7997,0.607797573
7998,0.6395559
7999,0.661849711
8000,0.659372528
8001,0.667372881
8002,0.652277542
8003,0.636387712
8004,0.624470339
8005,0.629737609
8006,0.626022697
8007,0.621536025
8008,0.665610979
8009,0.614885892
8010,0.628684211
8011,0.621578947
8012,0.630263158
8013,0.628421053
8014,0.635526316
8015,0.615285309
8016,0.616874503
8017,0.623772884
8018,0.630936588
8019,0.621384983
8020,0.647121252
8021,0.637304325
8022,0.617405147
8023,0.655428723
8024,0.66221272
8025,0.680697868
8026,0.650789255
8027,0.693333333
8028,0.659733333
8029,0.662933333
8030,0.6432
8031,0.652533333
8032,0.6624
8033,0.66
8034,0.661268914
8035,0.65436687
8036,0.634988054
8037,0.622511282
8038,0.621449429
8039,0.627820547
8040,0.626493231
8041,0.613220069
8042,0.647730289
8043,0.62728962
8044,0.63711176
8045,0.659941598
8046,0.681977844
8047,0.660810811
8048,0.679213003
8049,0.662231876
8050,0.675292836
8051,0.651733333
8052,0.668705132
8053,0.639457591
8054,0.665159574
8055,0.656055901
8056,0.639751553
8057,0.637939959
8058,0.640991823
8059,0.642310736
8060,0.644157214
8061,0.623318386
8062,0.620416777
8063,0.624373516
8064,0.650751781
8065,0.625258799
8066,0.627750453
8067,0.617037804
8068,0.611341274
8069,0.644743656
8070,0.608751942
8071,0.615484205
8072,0.611168831
8073,0.613492063
8074,0.595772443
8075,0.596294363
8076,0.587682672
8077,0.597034339
8078,0.597139142
8079,0.622984919
8080,0.638065523
8081,0.741149158
8082,0.675565873
8083,0.669767442
8084,0.629822161
8085,0.66621067
8086,0.673871409
8087,0.664893617
8088,0.695212766
8089,0.641223404
8090,0.634574468
8091,0.638829787
8092,0.649468085
8093,0.671276596
8094,0.638031915
8095,0.658244681
8096,0.66143617
8097,0.657537889
8098,0.679340601
8099,0.718766614
8100,0.750398724
8101,0.806220096
8102,0.773524721
8103,0.790005316
8104,0.787612972
8105,0.782296651
8106,0.763925039
8107,0.763925039
8108,0.723581468
8109,0.699034195
8110,0.758287653
8111,0.683372488
8112,0.662229183
8113,0.632884666
8114,0.650831354
8115,0.640514301
8116,0.632117554
8117,0.643925479
8118,0.652322225
8119,0.644712674
8120,0.653634217
8121,0.667016531
8122,0.650485437
8123,0.65153503
8124,0.646549462
8125,0.64996064
8126,0.623983207
8127,0.665704539
8128,0.741581832
8129,0.778908901
8130,0.781519186
8131,0.738971548
8132,0.722265727
8133,0.762748256
8134,0.744229737
8135,0.695358877
8136,0.667746289
8137,0.635508998
8138,0.668815471
8139,0.642761214
8140,0.658608649
8141,0.656191244
8142,0.662906258
8143,0.715283374
8144,0.701853344
8145,0.655116841
8146,0.655385442
8147,0.66827827
8148,0.682782702
8149,0.655116841
8150,0.710985764
8151,0.696212732
8152,0.753693258
8153,0.78189632
8154,0.776645768
8155,0.773510972
8156,0.771943574
8157,0.736415883
8158,0.71630094
8159,0.662486938
8160,0.630968082
8161,0.620152994
8162,0.621999472
8163,0.62279082
8164,0.624010554
8165,0.626649077
8166,0.68619136
8167,0.761993109
8168,0.807050093
8169,0.809700504
8170,0.756162205
8171,0.72541744
8172,0.677179963
8173,0.636032283
8174,0.65295496
8175,0.651392866
8176,0.692267639
8177,0.728976829
8178,0.684196824
8179,0.665972403
8180,0.65738089
8181,0.633168446
8182,0.644807281
8183,0.649892357
8184,0.664346895
8185,0.667558887
8186,0.661134904
8187,0.619646681
8188,0.633029979
8189,0.644807281
8190,0.70369379
8191,0.764994547
8192,0.747546347
8193,0.800983512
8194,0.74804744
8195,0.682441893
8196,0.744889387
8197,0.739008681
8198,0.715733183
8199,0.676841221
8200,0.775973117
8201,0.772052646
8202,0.695323439
8203,0.659199104
8204,0.679361523
8205,0.671520582
8206,0.669560347
8207,0.667320078
8208,0.688042565
8209,0.699243909
8210,0.684682162
8211,0.668720246
8212,0.667880146
8213,0.666199944
8214,0.685802296
8215,0.700644077
8216,0.725567068
8217,0.790534864
8218,0.783814058
8219,0.808176981
8220,0.756370764
8221,0.727197575
8222,0.6850372
8223,0.677321576
8224,0.717277487
8225,0.794433728
8226,0.78175806
8227,0.775223154
8228,0.747633216
8229,0.730592372
8230,0.673607355
8231,0.638994051
8232,0.620437956
8233,0.623411733
8234,0.639902676
8235,0.641254393
8236,0.619626926
8237,0.63206272
8238,0.647742633
8239,0.703974047
8240,0.71640984
8241,0.71235469
8242,0.687753447
8243,0.66450392
8244,0.663422547
8245,0.674506623
8246,0.684509327
8247,0.638280616
8248,0.671544715
8249,0.728443743
8250,0.712637785
8251,0.698282492
8252,0.610356319
8253,0.63137657
8254,0.584465522
8255,0.610356319
8256,0.612150731
8257,0.615995898
8258,0.607280185
8259,0.596770059
8260,0.609587285
8261,0.609074596
8262,0.609330941
8263,0.702154951
8264,0.736531555
8265,0.724987173
8266,0.663417137
8267,0.665469472
8268,0.750902527
8269,0.690304281
8270,0.656233966
8271,0.635197537
8272,0.718573628
8273,0.742175475
8274,0.65110313
8275,0.637506414
8276,0.655919525
8277,0.658286301
8278,0.628783992
8279,0.633145203
8280,0.611916689
8281,0.620353282
8282,0.605589243
8283,0.628526233
8284,0.61349855
8285,0.627637131
8286,0.627900844
8287,0.61942465
8288,0.640369393
8289,0.670734943
8290,0.643406739
8291,0.700448667
8292,0.632884666
8293,0.624175244
8294,0.643705463
8295,0.643441541
8296,0.640274479
8297,0.649247823
8298,0.642385854
8299,0.626550541
8300,0.615819209
8301,0.620441705
8302,0.609399076
8303,0.619414484
8304,0.63507961
8305,0.637134052
8306,0.641242938
8307,0.606574217
8308,0.619414484
8309,0.627118644
8310,0.626861839
8311,0.625834617
8312,0.637390858
8313,0.701078582
8314,0.725988701
8315,0.681047766
8316,0.726502311
8317,0.717553328
8318,0.695451041
8319,0.658699563
8320,0.777492292
8321,0.744861254
8322,0.760277492
8323,0.753083248
8324,0.736382323
8325,0.710485537
8326,0.735985533
8327,0.725520432
8328,0.682600874
8329,0.641737343
8330,0.687483937
8331,0.626574145
8332,0.607041892
8333,0.591364688
8334,0.607298895
8335,0.647305076
8336,0.618001047
8337,0.668240231
8338,0.641489641
8339,0.702858641
8340,0.665355363
8341,0.588853838
8342,0.601626016
8343,0.621586811
8344,0.657650696
8345,0.784647089
8346,0.761463163
8347,0.736733642
8348,0.639103555
8349,0.658986175
8350,0.706424505
8351,0.689346706
8352,0.657088642
8353,0.636757929
8354,0.668202765
8355,0.633776091
8356,0.663052318
8357,0.651938195
8358,0.644076986
8359,0.722417999
8360,0.77338032
8361,0.750067769
8362,0.724315533
8363,0.719088937
8364,0.728579176
8365,0.762266197
8366,0.759163725
8367,0.750475156
8368,0.746333514
8369,0.741444867
8370,0.745316318
8371,0.744773283
8372,0.735070575
8373,0.653000272
8374,0.64947054
8375,0.632093402
8376,0.621878393
8377,0.620521173
8378,0.623235613
8379,0.628393051
8380,0.627206082
8381,0.620521173
8382,0.676710098
8383,0.741585233
8384,0.758414767
8385,0.770567472
8386,0.734727125
8387,0.772801748
8388,0.718436058
8389,0.698615259
8390,0.725359911
8391,0.729549249
8392,0.760500695
8393,0.757222222
8394,0.765833333
8395,0.768727867
8396,0.74573055
8397,0.727839523
8398,0.663774403
8399,0.635845987
8400,0.630794253
8401,0.621695285
8402,0.646149675
8403,0.618221258
8404,0.61632321
8405,0.696312364
8406,0.767624729
8407,0.765248035
8408,0.75027115
8409,0.754609544
8410,0.710412148
8411,0.703362256
8412,0.684924078
8413,0.684418666
8414,0.689955181
8415,0.739363126
8416,0.755151191
8417,0.769743863
8418,0.768614892
8419,0.793701628
8420,0.753154574
8421,0.728180862
8422,0.703732913
8423,0.720031546
8424,0.730546793
8425,0.720820189
8426,0.741587802
8427,0.725814932
8428,0.710709318
8429,0.717385257
8430,0.732758621
8431,0.751390434
8432,0.752189884
8433,0.75445041
8434,0.739191862
8435,0.721390223
8436,0.732410285
8437,0.734909597
8438,0.753824757
8439,0.788038943
8440,0.724763407
8441,0.75446898
8442,0.766824395
8443,0.757360673
8444,0.746319664
8445,0.723764208
8446,0.665615142
8447,0.667192429
8448,0.608913502
8449,0.592563291
8450,0.592299578
8451,0.601529536
8452,0.613660338
8453,0.589662447
8454,0.592299578
8455,0.609704641
8456,0.615506329
8457,0.647415612
8458,0.685390295
8459,0.757647679
8460,0.719936709
8461,0.688671772
8462,0.632162662
8463,0.698442039
8464,0.739371534
8465,0.758090186
8466,0.71602649
8467,0.672122492
8468,0.705913411
8469,0.740645161
8470,0.688951988
8471,0.659266908
8472,0.60738255
8473,0.593854893
8474,0.584559773
8475,0.579395817
8476,0.574490059
8477,0.577846631
8478,0.612186935
8479,0.608830364
8480,0.658920733
8481,0.745158792
8482,0.77330235
8483,0.745788283
8484,0.687625755
8485,0.624622356
8486,0.628744022
8487,0.616290727
8488,0.632080201
8489,0.703258145
8490,0.622055138
8491,0.639849624
8492,0.635516373
8493,0.647770219
8494,0.699824605
8495,0.611626159
8496,0.597594588
8497,0.577048359
8498,0.567025808
8499,0.567777499
8500,0.574542721
8501,0.577549486
8502,0.639689301
8503,0.694061639
8504,0.738912553
8505,0.758707091
8506,0.753445252
8507,0.776747682
8508,0.758707091
8509,0.741167627
8510,0.752442997
8511,0.661738913
8512,0.72738662
8513,0.806063643
8514,0.793034327
8515,0.788922156
8516,0.767714571
8517,0.75998004
8518,0.720842739
8519,0.635728543
8520,0.702844311
8521,0.663423154
8522,0.566616766
8523,0.573353293
8524,0.584830339
8525,0.582085828
8526,0.556137725
8527,0.602045908
8528,0.641370558
8529,0.635532995
8530,0.624111675
8531,0.598629094
8532,0.609683055
8533,0.614021956
8534,0.60753493
8535,0.629148989
8536,0.65136012
8537,0.810783824
8538,0.798801797
8539,0.809785322
8540,0.778582127
8541,0.767848228
8542,0.71992012
8543,0.630554169
8544,0.621567649
8545,0.578881677
8546,0.581877184
8547,0.563904144
8548,0.57314029
8549,0.575886171
8550,0.585621568
8551,0.62247765
8552,0.628264209
8553,0.626216078
8554,0.603942652
8555,0.603202402
8556,0.594445834
8557,0.602702027
8558,0.604093859
8559,0.5991994
8560,0.608206155
8561,0.607955967
8562,0.610457843
8563,0.606454841
8564,0.613209907
8565,0.61201911
8566,0.612270556
8567,0.563672755
8568,0.57793345
8569,0.584188141
8570,0.561671253
8571,0.557668251
8572,0.560170128
8573,0.566424819
8574,0.572429322
8575,0.598198649
8576,0.628971729
8577,0.630723042
8578,0.653990493
8579,0.62672004
8580,0.654741056
8581,0.658994246
8582,0.687515637
8583,0.683262447
8584,0.795596698
8585,0.818443804
8586,0.727010741
8587,0.664920094
8588,0.645233925
8589,0.624718539
8590,0.602952214
8591,0.59169377
8592,0.600950713
8593,0.575681761
8594,0.574430823
8595,0.577394349
8596,0.579394849
8597,0.572179134
8598,0.592194146
8599,0.601200901
8600,0.607455592
8601,0.627970978
8602,0.624968727
8603,0.640230173
8604,0.6214661
8605,0.609585622
8606,0.604093859
8607,0.608087868
8608,0.640539191
8609,0.731402896
8610,0.624812781
8611,0.599350974
8612,0.601347978
8613,0.612081877
8614,0.587119321
8615,0.566899651
8616,0.564153769
8617,0.561158263
8618,0.563654518
8619,0.562905642
8620,0.56465302
8621,0.562656016
8622,0.575636545
8623,0.599350974
8624,0.607588617
8625,0.624563155
8626,0.632051922
8627,0.645032451
8628,0.626060909
8629,0.619071393
8630,0.628557164
8631,0.625561658
8632,0.667498752
8633,0.75761358
8634,0.67998003
8635,0.665501747
8636,0.644782826
8637,0.696612296
8638,0.694957564
8639,0.63554668
8640,0.611333
8641,0.591612581
8642,0.587368947
8643,0.585371942
8644,0.586370444
8645,0.569111776
8646,0.577700175
8647,0.593765586
8648,0.612468828
8649,0.62319202
8650,0.648129676
8651,0.637905237
8652,0.615710723
8653,0.595760599
8654,0.612718204
8655,0.62319202
8656,0.629426434
8657,0.630922693
8658,0.62244389
8659,0.640149626
8660,0.618453865
8661,0.610972569
8662,0.606982544
8663,0.582793017
8664,0.571072319
8665,0.575810474
8666,0.578054863
8667,0.586034913
8668,0.572568579
8669,0.567581047
8670,0.57680798
8671,0.606234414
8672,0.618952618
8673,0.631421446
8674,0.610972569
8675,0.655610973
8676,0.636658354
8677,0.628678304
8678,0.62394015
8679,0.634413965
8680,0.63117207
8681,0.632668329
8682,0.616708229
8683,0.632917706
8684,0.636408978
8685,0.622942643
8686,0.603258145
8687,0.589027431
8688,0.595012469
8689,0.581691195
8690,0.596906959
8691,0.56575992
8692,0.568754679
8693,0.564761667
8694,0.57798852
8695,0.607436985
8696,0.623908161
8697,0.717244822
8698,0.609433491
8699,0.614923883
8700,0.623159471
8701,0.614424757
8702,0.630147242
8703,0.628150736
8704,0.671824307
8705,0.792862491
8706,0.775393062
8707,0.68505116
8708,0.626403793
8709,0.634219769
8710,0.638632393
8711,0.629398553
8712,0.574245071
8713,0.580733716
8714,0.563264287
8715,0.59096581
8716,0.572747692
8717,0.585225855
8718,0.573496381
8719,0.591464936
8720,0.625904667
8721,0.635887197
8722,0.62765161
8723,0.654854005
8724,0.646119291
8725,0.636635887
8726,0.632642875
8727,0.624906414
8728,0.633890691
8729,0.629897679
8730,0.631145495
8731,0.641876716
8732,0.622116349
8733,0.61751497
8734,0.616994767
8735,0.608522303
8736,0.592823324
8737,0.580114627
8738,0.564914029
8739,0.5656616
8740,0.559182656
8741,0.572389733
8742,0.58410167
8743,0.593570895
8744,0.637428358
8745,0.679358717
8746,0.75595686
8747,0.732035928
8748,0.721057884
8749,0.732784431
8750,0.738772455
8751,0.685129741
8752,0.708083832
8753,0.777195609
8754,0.743263473
8755,0.744510978
8756,0.682884232
8757,0.752194633
8758,0.715319361
8759,0.727794411
