,0
176,2545.0
177,2520.0
178,2540.0
179,2568.0
180,2580.0
181,2596.0
182,2668.0
183,2694.0
184,2678.0
185,2896.0
186,3228.0
187,3242.0
188,3109.0
189,3045.0
190,3030.0
191,2816.0
192,2844.0
193,2997.0
194,3052.0
195,3049.0
196,3055.0
197,2533.0
198,2511.0
199,2619.0
200,2579.0
201,2529.0
202,2552.0
203,2583.0
204,2617.0
205,2658.0
206,3066.0
207,2896.0
208,2621.0
209,2972.0
210,2847.0
211,2849.0
212,2629.0
213,2347.0
214,2313.0
215,2319.0
216,2205.0
217,2206.0
218,2264.0
219,2292.0
220,2224.0
221,2254.0
222,2418.0
223,2560.0
224,2589.0
225,2597.0
226,2611.0
227,2618.0
228,2618.0
229,2676.0
230,2690.0
231,2961.0
232,3121.0
233,3038.0
234,2648.0
235,2665.0
236,2614.0
237,2779.0
238,2826.0
239,2431.0
240,2405.0
241,2428.0
242,2424.0
243,2504.0
244,2467.0
245,2458.0
246,2430.0
247,2466.0
248,2586.0
249,2672.0
250,2559.0
251,2853.0
252,3073.0
253,3104.0
254,2995.0
255,2596.0
256,2668.0
257,2663.0
258,2676.0
259,2650.0
260,2699.0
261,2705.0
262,2542.0
263,2480.0
264,2491.0
265,2550.0
266,2549.0
267,2482.0
268,2553.0
269,2532.0
270,2626.0
271,3107.0
272,3111.0
273,3193.0
274,3148.0
275,3210.0
276,3186.0
277,3237.0
278,3261.0
279,3107.0
280,2776.0
281,3061.0
282,3046.0
283,2908.0
284,2868.0
285,2793.0
286,2723.0
287,2568.0
288,2507.0
289,2586.0
290,2737.0
291,2912.0
292,2782.0
293,2705.0
294,2946.0
295,3063.0
296,3026.0
297,3011.0
298,3008.0
299,3128.0
300,3132.0
301,3133.0
302,3180.0
303,3212.0
304,3157.0
305,3176.0
306,3161.0
307,3151.0
308,3073.0
309,3055.0
310,3015.0
311,2652.0
312,2722.0
313,2594.0
314,2495.0
315,2659.0
316,2541.0
317,2881.0
318,2993.0
319,3032.0
320,3005.0
321,3135.0
322,3177.0
323,3140.0
324,3039.0
325,3173.0
326,2947.0
327,2770.0
328,2826.0
329,2996.0
330,2758.0
331,2715.0
332,2681.0
333,2720.0
334,2804.0
335,2606.0
336,2590.0
337,2568.0
338,2443.0
339,2495.0
340,2605.0
341,2602.0
342,2512.0
343,2725.0
344,2642.0
345,2654.0
346,3018.0
347,3024.0
348,2793.0
349,2721.0
350,2712.0
351,2674.0
352,2690.0
353,2755.0
354,3009.0
355,3064.0
356,3119.0
357,3083.0
358,2705.0
359,2469.0
360,2449.0
361,2472.0
362,2456.0
363,2467.0
364,2450.0
365,2482.0
366,2428.0
367,2807.0
368,2683.0
369,2375.0
370,2433.0
371,2445.0
372,2439.0
373,2431.0
374,2484.0
375,2487.0
376,2504.0
377,2589.0
378,2589.0
379,2665.0
380,2527.0
381,2493.0
382,2607.0
383,2346.0
384,2416.0
385,2721.0
386,2794.0
387,2727.0
388,2641.0
389,2644.0
390,2759.0
391,2991.0
392,2826.0
393,2776.0
394,2733.0
395,2976.0
396,2948.0
397,2822.0
398,2741.0
399,2592.0
400,2559.0
401,3014.0
402,2919.0
403,3158.0
404,2851.0
405,2947.0
406,2669.0
407,2375.0
408,2498.0
409,2490.0
410,2589.0
411,2580.0
412,2514.0
413,2581.0
414,2705.0
415,2643.0
416,2623.0
417,2969.0
418,3108.0
419,3073.0
420,3004.0
421,2935.0
422,2759.0
423,2860.0
424,2971.0
425,3151.0
426,3108.0
427,3071.0
428,2938.0
429,3000.0
430,2684.0
431,2465.0
432,2423.0
433,2507.0
434,2438.0
435,2373.0
436,2435.0
437,2415.0
438,2474.0
439,2531.0
440,2685.0
441,3002.0
442,2649.0
443,2565.0
444,2621.0
445,2588.0
446,2530.0
447,2497.0
448,2559.0
449,2804.0
450,2469.0
451,2635.0
452,2948.0
453,2914.0
454,2701.0
455,2669.0
456,2805.0
457,2928.0
458,2618.0
459,3022.0
460,2871.0
461,2757.0
462,2762.0
463,2846.0
464,3002.0
465,2836.0
466,2824.0
467,2894.0
468,2819.0
